City,Date,Year,Month,DAY,pm2_5,pm10,no2,so2,co,AQI,AQI Status,Health Risk
Hyderabad,2024-08-12,2024,8,12,124,202,24,7,2.18,127,Poor,25
Hyderabad,2024-08-13,2024,8,13,278,389,13,28,2.31,258,Very Poor,52
Hyderabad,2024-08-14,2024,8,14,270,354,46,5,1.13,250,Very Poor,50
Hyderabad,2024-08-15,2024,8,15,84,96,35,35,1.98,77,Moderate,15
Hyderabad,2024-08-16,2024,8,16,49,68,81,29,1.26,61,Moderate,12
Hyderabad,2024-08-17,2024,8,17,124,189,83,24,1.18,135,Poor,27
Hyderabad,2024-08-18,2024,8,18,106,168,62,5,1.6,115,Poor,23
Hyderabad,2024-08-19,2024,8,19,166,237,87,12,2.46,171,Poor,34
Hyderabad,2024-08-20,2024,8,20,46,84,24,5,2.17,53,Moderate,11
Hyderabad,2024-08-21,2024,8,21,239,305,12,22,0.44,213,Very Poor,43
Hyderabad,2024-08-22,2024,8,22,53,158,69,30,1,87,Moderate,17
Hyderabad,2024-08-23,2024,8,23,294,409,31,33,0.47,275,Very Poor,55
Hyderabad,2024-08-24,2024,8,24,147,265,44,7,2.39,161,Poor,32
Hyderabad,2024-08-25,2024,8,25,162,182,33,17,1.28,142,Poor,28
Hyderabad,2024-08-26,2024,8,26,151,173,82,38,1.04,143,Poor,29
Hyderabad,2024-08-27,2024,8,27,218,228,69,16,1.77,191,Poor,38
Hyderabad,2024-08-28,2024,8,28,63,130,53,18,0.64,81,Moderate,16
Hyderabad,2024-08-29,2024,8,29,272,285,73,30,0.73,236,Very Poor,47
Hyderabad,2024-08-30,2024,8,30,128,203,44,23,1.27,133,Poor,27
Hyderabad,2024-08-31,2024,8,31,206,268,17,18,1.57,186,Poor,37
Hyderabad,2024-09-01,2024,9,1,185,223,24,27,0.93,164,Poor,33
Hyderabad,2024-09-02,2024,9,2,65,157,37,30,0.69,87,Moderate,17
Hyderabad,2024-09-03,2024,9,3,23,87,75,7,0.53,52,Moderate,10
Hyderabad,2024-09-04,2024,9,4,50,133,28,32,0.71,70,Moderate,14
Hyderabad,2024-09-05,2024,9,5,166,276,29,17,2.1,171,Poor,34
Hyderabad,2024-09-06,2024,9,6,47,139,13,26,0.58,67,Moderate,13
Hyderabad,2024-09-07,2024,9,7,120,168,43,37,1.3,119,Poor,24
Hyderabad,2024-09-08,2024,9,8,149,186,83,26,1.67,146,Poor,29
Hyderabad,2024-09-09,2024,9,9,86,166,81,24,1.27,109,Poor,22
Hyderabad,2024-09-10,2024,9,10,252,271,66,37,0.95,220,Very Poor,44
Hyderabad,2024-09-11,2024,9,11,184,270,73,19,1.82,187,Poor,37
Hyderabad,2024-09-12,2024,9,12,120,227,69,38,1.79,141,Poor,28
Hyderabad,2024-09-13,2024,9,13,136,244,28,12,0.53,146,Poor,29
Hyderabad,2024-09-14,2024,9,14,63,164,46,29,2.13,89,Moderate,18
Hyderabad,2024-09-15,2024,9,15,244,283,85,16,1.71,223,Very Poor,45
Hyderabad,2024-09-16,2024,9,16,263,296,33,15,0.77,226,Very Poor,45
Hyderabad,2024-09-17,2024,9,17,219,302,81,24,1.21,216,Very Poor,43
Hyderabad,2024-09-18,2024,9,18,90,177,37,6,0.57,105,Poor,21
Hyderabad,2024-09-19,2024,9,19,27,49,44,27,0.99,37,Good,7
Hyderabad,2024-09-20,2024,9,20,34,45,70,16,1.46,44,Good,9
Hyderabad,2024-09-21,2024,9,21,86,142,11,21,0.76,87,Moderate,17
Hyderabad,2024-09-22,2024,9,22,73,156,76,29,1.28,98,Moderate,20
Hyderabad,2024-09-23,2024,9,23,66,169,30,34,1.5,89,Moderate,18
Hyderabad,2024-09-24,2024,9,24,254,285,30,5,0.46,218,Very Poor,44
Hyderabad,2024-09-25,2024,9,25,104,159,18,21,2.31,103,Poor,21
Hyderabad,2024-09-26,2024,9,26,78,141,21,10,0.67,85,Moderate,17
Hyderabad,2024-09-27,2024,9,27,280,362,55,18,1.11,259,Very Poor,52
Hyderabad,2024-09-28,2024,9,28,241,302,35,33,1.59,218,Very Poor,44
Hyderabad,2024-09-29,2024,9,29,298,413,44,35,0.58,281,Very Poor,56
Hyderabad,2024-09-30,2024,9,30,205,219,25,21,1.47,173,Poor,35
Hyderabad,2024-10-01,2024,10,1,269,374,61,24,1.25,258,Very Poor,52
Hyderabad,2024-10-02,2024,10,2,213,306,10,33,2.01,200,Poor,40
Hyderabad,2024-10-03,2024,10,3,251,266,59,12,2.17,217,Very Poor,43
Hyderabad,2024-10-04,2024,10,4,33,47,50,38,0.66,40,Good,8
Hyderabad,2024-10-05,2024,10,5,218,307,80,31,0.48,217,Very Poor,43
Hyderabad,2024-10-06,2024,10,6,191,233,42,24,1.63,173,Poor,35
Hyderabad,2024-10-07,2024,10,7,26,67,76,33,1.72,48,Good,10
Hyderabad,2024-10-08,2024,10,8,89,186,63,14,1.28,112,Poor,22
Hyderabad,2024-10-09,2024,10,9,64,134,79,28,0.95,87,Moderate,17
Hyderabad,2024-10-10,2024,10,10,203,239,47,22,2.38,182,Poor,36
Hyderabad,2024-10-11,2024,10,11,122,195,86,34,2.05,136,Poor,27
Hyderabad,2024-10-12,2024,10,12,188,210,43,34,0.42,165,Poor,33
Hyderabad,2024-10-13,2024,10,13,213,322,27,9,2.36,208,Very Poor,42
Hyderabad,2024-10-14,2024,10,14,293,334,30,14,2.33,252,Very Poor,50
Hyderabad,2024-10-15,2024,10,15,32,96,26,13,2.33,50,Good,10
Hyderabad,2024-10-16,2024,10,16,65,82,46,23,1.68,66,Moderate,13
Hyderabad,2024-10-17,2024,10,17,252,355,80,30,2.21,248,Very Poor,50
Hyderabad,2024-10-18,2024,10,18,65,149,23,25,1.28,81,Moderate,16
Hyderabad,2024-10-19,2024,10,19,22,59,38,27,1.74,36,Good,7
Hyderabad,2024-10-20,2024,10,20,194,208,84,15,0.6,176,Poor,35
Hyderabad,2024-10-21,2024,10,21,253,309,22,18,1.63,223,Very Poor,45
Hyderabad,2024-10-22,2024,10,22,116,187,88,20,1.15,131,Poor,26
Hyderabad,2024-10-23,2024,10,23,249,264,24,8,0.61,208,Very Poor,42
Hyderabad,2024-10-24,2024,10,24,215,318,43,31,2.46,211,Very Poor,42
Hyderabad,2024-10-25,2024,10,25,51,168,18,12,1.62,79,Moderate,16
Hyderabad,2024-10-26,2024,10,26,106,136,64,16,1.17,106,Poor,21
Hyderabad,2024-10-27,2024,10,27,160,173,59,18,1.74,143,Poor,29
Hyderabad,2024-10-28,2024,10,28,155,176,50,30,1.3,140,Poor,28
Hyderabad,2024-10-29,2024,10,29,289,304,70,36,1.67,249,Very Poor,50
Hyderabad,2024-10-30,2024,10,30,32,60,53,29,0.48,44,Good,9
Hyderabad,2024-10-31,2024,10,31,44,69,47,27,1.64,52,Moderate,10
Hyderabad,2024-11-01,2024,11,1,298,367,21,17,0.88,263,Very Poor,53
Hyderabad,2024-11-02,2024,11,2,245,260,72,12,2.28,214,Very Poor,43
Hyderabad,2024-11-03,2024,11,3,123,229,43,19,2.43,138,Poor,28
Hyderabad,2024-11-04,2024,11,4,41,137,49,26,2.13,71,Moderate,14
Hyderabad,2024-11-05,2024,11,5,32,69,89,33,0.76,54,Moderate,11
Hyderabad,2024-11-06,2024,11,6,282,329,46,8,0.46,248,Very Poor,50
Hyderabad,2024-11-07,2024,11,7,105,119,73,27,2.05,102,Poor,20
Hyderabad,2024-11-08,2024,11,8,34,138,82,29,2.03,74,Moderate,15
Hyderabad,2024-11-09,2024,11,9,132,226,18,26,0.54,137,Poor,27
Hyderabad,2024-11-10,2024,11,10,87,189,24,5,1.23,104,Poor,21
Hyderabad,2024-11-11,2024,11,11,39,81,86,11,1.18,61,Moderate,12
Hyderabad,2024-11-12,2024,11,12,192,308,82,29,2.02,204,Very Poor,41
Hyderabad,2024-11-13,2024,11,13,93,113,40,16,1.86,88,Moderate,18
Hyderabad,2024-11-14,2024,11,14,97,157,53,36,2.12,106,Poor,21
Hyderabad,2024-11-15,2024,11,15,292,336,10,33,0.83,248,Very Poor,50
Hyderabad,2024-11-16,2024,11,16,151,247,37,20,0.6,157,Poor,31
Hyderabad,2024-11-17,2024,11,17,128,154,49,17,1.58,119,Poor,24
Hyderabad,2024-11-18,2024,11,18,98,183,70,19,1.72,117,Poor,23
Hyderabad,2024-11-19,2024,11,19,36,65,82,9,1.62,53,Moderate,11
Hyderabad,2024-11-20,2024,11,20,121,208,26,23,0.51,128,Poor,26
Hyderabad,2024-11-21,2024,11,21,288,407,36,10,0.62,273,Very Poor,55
Hyderabad,2024-11-22,2024,11,22,129,237,32,14,0.97,142,Poor,28
Hyderabad,2024-11-23,2024,11,23,70,171,77,24,0.61,101,Poor,20
Hyderabad,2024-11-24,2024,11,24,238,304,77,11,0.66,225,Very Poor,45
Hyderabad,2024-11-25,2024,11,25,218,277,61,30,0.91,204,Very Poor,41
Hyderabad,2024-11-26,2024,11,26,38,56,70,24,1.49,49,Good,10
Hyderabad,2024-11-27,2024,11,27,265,355,31,17,1.73,245,Very Poor,49
Hyderabad,2024-11-28,2024,11,28,243,282,17,25,2.45,209,Very Poor,42
Hyderabad,2024-11-29,2024,11,29,213,270,53,13,0.46,198,Poor,40
Hyderabad,2024-11-30,2024,11,30,45,139,35,38,2.35,71,Moderate,14
Hyderabad,2024-12-01,2024,12,1,202,318,63,18,2.49,208,Very Poor,42
Hyderabad,2024-12-02,2024,12,2,162,252,27,36,0.88,162,Poor,32
Hyderabad,2024-12-03,2024,12,3,81,136,48,19,2.19,90,Moderate,18
Hyderabad,2024-12-04,2024,12,4,211,283,89,20,0.77,208,Very Poor,42
Hyderabad,2024-12-05,2024,12,5,213,235,56,13,2.2,188,Poor,38
Hyderabad,2024-12-06,2024,12,6,228,328,38,26,1.79,219,Very Poor,44
Hyderabad,2024-12-07,2024,12,7,171,251,43,16,2,169,Poor,34
Hyderabad,2024-12-08,2024,12,8,274,380,22,27,1.97,255,Very Poor,51
Hyderabad,2024-12-09,2024,12,9,246,320,56,9,1.71,230,Very Poor,46
Hyderabad,2024-12-10,2024,12,10,137,151,69,36,0.49,127,Poor,25
Hyderabad,2024-12-11,2024,12,11,171,198,30,14,1.87,150,Poor,30
Hyderabad,2024-12-12,2024,12,12,130,224,69,27,1.49,146,Poor,29
Hyderabad,2024-12-13,2024,12,13,181,260,37,35,1.08,175,Poor,35
Hyderabad,2024-12-14,2024,12,14,170,249,89,6,2.35,177,Poor,35
Hyderabad,2024-12-15,2024,12,15,84,163,78,33,2.09,106,Poor,21
Hyderabad,2024-12-16,2024,12,16,131,205,36,28,1.67,134,Poor,27
Hyderabad,2024-12-17,2024,12,17,155,219,56,6,1.24,154,Poor,31
Hyderabad,2024-12-18,2024,12,18,186,240,41,5,2.28,173,Poor,35
Hyderabad,2024-12-19,2024,12,19,286,305,68,30,1.89,248,Very Poor,50
Hyderabad,2024-12-20,2024,12,20,228,254,77,9,1.85,205,Very Poor,41
Hyderabad,2024-12-21,2024,12,21,157,212,37,37,2.07,149,Poor,30
Hyderabad,2024-12-22,2024,12,22,202,259,38,31,1.7,186,Poor,37
Hyderabad,2024-12-23,2024,12,23,79,162,78,14,1.47,103,Poor,21
Hyderabad,2024-12-24,2024,12,24,171,282,12,35,1.47,172,Poor,34
Hyderabad,2024-12-25,2024,12,25,248,259,75,38,0.68,216,Very Poor,43
Hyderabad,2024-12-26,2024,12,26,87,141,84,9,1.07,102,Poor,20
Hyderabad,2024-12-27,2024,12,27,143,189,43,13,0.63,136,Poor,27
Hyderabad,2024-12-28,2024,12,28,294,381,49,21,2.42,271,Very Poor,54
Hyderabad,2024-12-29,2024,12,29,112,163,81,5,0.68,121,Poor,24
Hyderabad,2024-12-30,2024,12,30,154,273,14,28,0.47,161,Poor,32
Hyderabad,2024-12-31,2024,12,31,292,402,29,7,1.55,272,Very Poor,54
Pune,2024-01-01,2024,1,1,155,177,57,7,1.3,142,Poor,28
Pune,2024-01-02,2024,1,2,137,172,65,38,1.36,133,Poor,27
Pune,2024-01-03,2024,1,3,139,161,78,17,2.47,133,Poor,27
Pune,2024-01-04,2024,1,4,66,79,72,14,2.1,71,Moderate,14
Pune,2024-01-05,2024,1,5,145,160,36,16,1.53,127,Poor,25
Pune,2024-01-06,2024,1,6,195,271,55,37,1.27,189,Poor,38
Pune,2024-01-07,2024,1,7,162,242,45,18,2.24,162,Poor,32
Pune,2024-01-08,2024,1,8,225,237,76,26,2.06,198,Poor,40
Pune,2024-01-09,2024,1,9,29,143,42,17,0.41,65,Moderate,13
Pune,2024-01-10,2024,1,10,131,242,33,39,2.31,144,Poor,29
Pune,2024-01-11,2024,1,11,187,250,53,39,1.22,179,Poor,36
Pune,2024-01-12,2024,1,12,224,289,45,23,1.45,207,Very Poor,41
Pune,2024-01-13,2024,1,13,30,109,21,31,1.95,51,Moderate,10
Pune,2024-01-14,2024,1,14,278,290,37,27,1.35,233,Very Poor,47
Pune,2024-01-15,2024,1,15,126,175,15,24,0.61,118,Poor,24
Pune,2024-01-16,2024,1,16,174,204,22,26,1.87,152,Poor,30
Pune,2024-01-17,2024,1,17,233,270,30,22,1.34,203,Very Poor,41
Pune,2024-01-18,2024,1,18,144,263,46,25,1.52,160,Poor,32
Pune,2024-01-19,2024,1,19,251,320,32,35,2.24,227,Very Poor,45
Pune,2024-01-20,2024,1,20,49,148,47,23,2.48,78,Moderate,16
Pune,2024-01-21,2024,1,21,234,336,24,7,1.09,222,Very Poor,44
Pune,2024-01-22,2024,1,22,139,228,26,23,1.02,143,Poor,29
Pune,2024-01-23,2024,1,23,152,230,73,18,0.86,159,Poor,32
Pune,2024-01-24,2024,1,24,91,169,16,20,1.2,99,Moderate,20
Pune,2024-01-25,2024,1,25,75,189,13,21,0.45,96,Moderate,19
Pune,2024-01-26,2024,1,26,57,167,71,14,2.17,92,Moderate,18
Pune,2024-01-27,2024,1,27,23,76,65,17,1.55,47,Good,9
Pune,2024-01-28,2024,1,28,296,385,88,9,2.24,281,Very Poor,56
Pune,2024-01-29,2024,1,29,249,325,57,16,0.61,233,Very Poor,47
Pune,2024-01-30,2024,1,30,55,97,40,25,2.18,64,Moderate,13
Pune,2024-01-31,2024,1,31,91,201,71,36,2.01,120,Poor,24
Pune,2024-02-01,2024,2,1,297,323,16,8,0.96,248,Very Poor,50
Pune,2024-02-02,2024,2,2,115,135,10,29,2.3,100,Moderate,20
Pune,2024-02-03,2024,2,3,200,316,65,21,2.39,207,Very Poor,41
Pune,2024-02-04,2024,2,4,46,107,27,31,2.26,60,Moderate,12
Pune,2024-02-05,2024,2,5,24,115,12,31,0.56,48,Good,10
Pune,2024-02-06,2024,2,6,89,105,59,18,2.3,87,Moderate,17
Pune,2024-02-07,2024,2,7,226,282,42,31,1.9,206,Very Poor,41
Pune,2024-02-08,2024,2,8,204,314,14,33,1.73,199,Poor,40
Pune,2024-02-09,2024,2,9,136,215,11,10,1.37,134,Poor,27
Pune,2024-02-10,2024,2,10,151,216,68,29,1.39,153,Poor,31
Pune,2024-02-11,2024,2,11,150,249,57,31,1.98,161,Poor,32
Pune,2024-02-12,2024,2,12,148,214,62,20,1.25,150,Poor,30
Pune,2024-02-13,2024,2,13,237,350,64,5,1.02,236,Very Poor,47
Pune,2024-02-14,2024,2,14,72,139,82,26,2.19,94,Moderate,19
Pune,2024-02-15,2024,2,15,230,264,47,25,0.81,203,Very Poor,41
Pune,2024-02-16,2024,2,16,271,340,59,6,2.09,249,Very Poor,50
Pune,2024-02-17,2024,2,17,125,230,57,17,2.03,142,Poor,28
Pune,2024-02-18,2024,2,18,62,122,72,31,2.47,82,Moderate,16
Pune,2024-02-19,2024,2,19,186,260,80,30,0.5,187,Poor,37
Pune,2024-02-20,2024,2,20,26,107,89,7,1.8,62,Moderate,12
Pune,2024-02-21,2024,2,21,261,341,62,35,0.89,245,Very Poor,49
Pune,2024-02-22,2024,2,22,110,205,36,8,1.43,123,Poor,25
Pune,2024-02-23,2024,2,23,195,287,51,7,1.02,193,Poor,39
Pune,2024-02-24,2024,2,24,210,300,40,14,0.43,203,Very Poor,41
Pune,2024-02-25,2024,2,25,145,175,62,27,1.47,137,Poor,27
Pune,2024-02-26,2024,2,26,39,97,16,33,2.28,51,Moderate,10
Pune,2024-02-27,2024,2,27,288,300,11,20,0.7,236,Very Poor,47
Pune,2024-02-28,2024,2,28,153,207,80,9,0.85,154,Poor,31
Pune,2024-02-29,2024,2,29,51,109,22,34,0.46,62,Moderate,12
Pune,2024-03-01,2024,3,1,78,172,37,24,2.14,98,Moderate,20
Pune,2024-03-02,2024,3,2,229,298,52,15,2.5,214,Very Poor,43
Pune,2024-03-03,2024,3,3,271,334,57,10,0.62,247,Very Poor,49
Pune,2024-03-04,2024,3,4,298,391,22,36,1.9,270,Very Poor,54
Pune,2024-03-05,2024,3,5,200,223,61,12,1.72,179,Poor,36
Pune,2024-03-06,2024,3,6,169,194,69,14,1.2,156,Poor,31
Pune,2024-03-07,2024,3,7,40,140,42,35,0.56,70,Moderate,14
Pune,2024-03-08,2024,3,8,55,129,13,8,1.36,68,Moderate,14
Pune,2024-03-09,2024,3,9,28,67,54,8,0.99,44,Good,9
Pune,2024-03-10,2024,3,10,256,288,25,26,1.92,219,Very Poor,44
Pune,2024-03-11,2024,3,11,249,365,89,9,2.46,251,Very Poor,50
Pune,2024-03-12,2024,3,12,70,144,18,22,0.62,81,Moderate,16
Pune,2024-03-13,2024,3,13,194,270,33,32,1.69,184,Poor,37
Pune,2024-03-14,2024,3,14,182,245,80,20,1.46,180,Poor,36
Pune,2024-03-15,2024,3,15,295,392,78,10,2.15,280,Very Poor,56
Pune,2024-03-16,2024,3,16,273,351,58,6,0.56,253,Very Poor,51
Pune,2024-03-17,2024,3,17,137,167,49,22,2.4,128,Poor,26
Pune,2024-03-18,2024,3,18,31,121,46,19,0.59,61,Moderate,12
Pune,2024-03-19,2024,3,19,84,195,76,35,2.41,115,Poor,23
Pune,2024-03-20,2024,3,20,67,158,70,15,0.91,94,Moderate,19
Pune,2024-03-21,2024,3,21,48,105,71,17,1.68,69,Moderate,14
Pune,2024-03-22,2024,3,22,110,172,86,16,2.46,123,Poor,25
Pune,2024-03-23,2024,3,23,21,131,66,38,0.56,63,Moderate,13
Pune,2024-03-24,2024,3,24,273,334,38,39,0.87,244,Very Poor,49
Pune,2024-03-25,2024,3,25,94,176,87,13,0.47,117,Poor,23
Pune,2024-03-26,2024,3,26,86,188,45,36,1.01,108,Poor,22
Pune,2024-03-27,2024,3,27,239,292,69,9,0.71,220,Very Poor,44
Pune,2024-03-28,2024,3,28,105,204,85,23,0.64,130,Poor,26
Pune,2024-03-29,2024,3,29,165,224,39,6,0.92,157,Poor,31
Pune,2024-03-30,2024,3,30,113,228,14,25,2.25,127,Poor,25
Pune,2024-03-31,2024,3,31,231,248,40,16,1.52,197,Poor,39
Pune,2024-04-01,2024,4,1,110,227,42,30,2.27,131,Poor,26
Pune,2024-04-02,2024,4,2,187,261,68,19,1.24,185,Poor,37
Pune,2024-04-03,2024,4,3,30,94,11,5,0.51,45,Good,9
Pune,2024-04-04,2024,4,4,291,322,27,21,0.93,247,Very Poor,49
Pune,2024-04-05,2024,4,5,246,313,71,25,1.25,231,Very Poor,46
Pune,2024-04-06,2024,4,6,190,284,86,22,1.28,197,Poor,39
Pune,2024-04-07,2024,4,7,79,176,36,8,1.15,99,Moderate,20
Pune,2024-04-08,2024,4,8,59,177,83,6,0.67,99,Moderate,20
Pune,2024-04-09,2024,4,9,293,383,39,25,1.12,269,Very Poor,54
Pune,2024-04-10,2024,4,10,126,148,85,13,1.49,124,Poor,25
Pune,2024-04-11,2024,4,11,299,342,70,9,2.14,266,Very Poor,53
Pune,2024-04-12,2024,4,12,70,131,48,12,1.87,83,Moderate,17
Pune,2024-04-13,2024,4,13,264,301,36,5,2.19,229,Very Poor,46
Pune,2024-04-14,2024,4,14,81,152,47,30,1.92,95,Moderate,19
Pune,2024-04-15,2024,4,15,58,88,56,17,1.21,66,Moderate,13
Pune,2024-04-16,2024,4,16,182,210,23,26,0.89,158,Poor,32
Pune,2024-04-17,2024,4,17,192,305,28,6,0.62,193,Poor,39
Pune,2024-04-18,2024,4,18,64,160,83,7,2.08,96,Moderate,19
Pune,2024-04-19,2024,4,19,224,275,49,39,1.42,204,Very Poor,41
Pune,2024-04-20,2024,4,20,36,85,83,6,0.68,60,Moderate,12
Pune,2024-04-21,2024,4,21,281,356,30,39,1.51,253,Very Poor,51
Pune,2024-04-22,2024,4,22,282,384,62,27,1.47,268,Very Poor,54
Pune,2024-04-23,2024,4,23,95,214,57,14,1.87,123,Poor,25
Pune,2024-04-24,2024,4,24,299,398,56,7,2.12,280,Very Poor,56
Pune,2024-04-25,2024,4,25,40,122,83,7,0.48,73,Moderate,15
Pune,2024-04-26,2024,4,26,225,276,54,31,1.62,206,Very Poor,41
Pune,2024-04-27,2024,4,27,112,204,79,23,1.21,133,Poor,27
Pune,2024-04-28,2024,4,28,40,149,11,34,1.63,66,Moderate,13
Pune,2024-04-29,2024,4,29,69,173,32,17,0.45,92,Moderate,18
Pune,2024-04-30,2024,4,30,295,317,12,30,1.37,245,Very Poor,49
Pune,2024-05-01,2024,5,1,243,330,56,7,0.42,231,Very Poor,46
Pune,2024-05-02,2024,5,2,260,304,23,7,1.23,225,Very Poor,45
Pune,2024-05-03,2024,5,3,232,267,12,8,1.96,198,Poor,40
Pune,2024-05-04,2024,5,4,254,264,42,11,0.85,214,Very Poor,43
Pune,2024-05-05,2024,5,5,71,91,36,18,0.76,70,Moderate,14
Pune,2024-05-06,2024,5,6,65,150,19,28,1.57,81,Moderate,16
Pune,2024-05-07,2024,5,7,37,132,18,21,0.94,61,Moderate,12
Pune,2024-05-08,2024,5,8,123,190,22,10,0.85,122,Poor,24
Pune,2024-05-09,2024,5,9,55,135,34,15,2.07,74,Moderate,15
Pune,2024-05-10,2024,5,10,256,294,83,9,0.95,232,Very Poor,46
Pune,2024-05-11,2024,5,11,216,313,66,30,0.79,215,Very Poor,43
Pune,2024-05-12,2024,5,12,79,188,21,15,1.97,100,Moderate,20
Pune,2024-05-13,2024,5,13,255,328,71,10,1.3,240,Very Poor,48
Pune,2024-05-14,2024,5,14,99,195,52,13,1.05,118,Poor,24
Pune,2024-05-15,2024,5,15,145,226,47,8,1.36,149,Poor,30
Pune,2024-05-16,2024,5,16,242,340,89,18,1.04,240,Very Poor,48
Pune,2024-05-17,2024,5,17,224,338,80,16,1.12,229,Very Poor,46
Pune,2024-05-18,2024,5,18,149,257,53,7,0.87,162,Poor,32
Pune,2024-05-19,2024,5,19,223,315,83,5,0.55,222,Very Poor,44
Pune,2024-05-20,2024,5,20,28,90,82,13,2.44,57,Moderate,11
Pune,2024-05-21,2024,5,21,60,84,75,15,0.85,70,Moderate,14
Pune,2024-05-22,2024,5,22,202,307,15,24,0.96,196,Poor,39
Pune,2024-05-23,2024,5,23,91,207,43,23,1.52,116,Poor,23
Pune,2024-05-24,2024,5,24,229,278,23,21,2.3,202,Very Poor,40
Pune,2024-05-25,2024,5,25,128,229,59,24,1.78,144,Poor,29
Pune,2024-05-26,2024,5,26,46,127,41,5,0.44,69,Moderate,14
Pune,2024-05-27,2024,5,27,156,249,54,36,0.43,163,Poor,33
Pune,2024-05-28,2024,5,28,64,82,39,24,1.6,64,Moderate,13
Pune,2024-05-29,2024,5,29,20,34,72,39,2.35,34,Good,7
Pune,2024-05-30,2024,5,30,220,323,33,8,1.38,213,Very Poor,43
Pune,2024-05-31,2024,5,31,236,313,34,14,1.04,218,Very Poor,44
Pune,2024-06-01,2024,6,1,154,269,22,8,0.43,162,Poor,32
Pune,2024-06-02,2024,6,2,76,121,23,22,0.93,78,Moderate,16
Pune,2024-06-03,2024,6,3,46,161,46,27,2.01,80,Moderate,16
Pune,2024-06-04,2024,6,4,172,248,13,19,1.74,162,Poor,32
Pune,2024-06-05,2024,6,5,265,290,28,33,2.06,225,Very Poor,45
Pune,2024-06-06,2024,6,6,37,104,53,20,1.17,60,Moderate,12
Pune,2024-06-07,2024,6,7,75,163,37,5,1.67,93,Moderate,19
Pune,2024-06-08,2024,6,8,297,406,22,5,2.06,274,Very Poor,55
Pune,2024-06-09,2024,6,9,105,178,41,20,2.2,114,Poor,23
Pune,2024-06-10,2024,6,10,205,260,61,16,2.06,192,Poor,38
Pune,2024-06-11,2024,6,11,100,214,64,32,1.76,127,Poor,25
Pune,2024-06-12,2024,6,12,173,194,80,19,1.41,160,Poor,32
Pune,2024-06-13,2024,6,13,149,230,79,37,1.58,159,Poor,32
Pune,2024-06-14,2024,6,14,281,380,46,18,1.1,263,Very Poor,53
Pune,2024-06-15,2024,6,15,250,336,22,32,0.83,230,Very Poor,46
Pune,2024-06-16,2024,6,16,102,149,41,26,1.66,103,Poor,21
Pune,2024-06-17,2024,6,17,234,268,67,15,1.91,210,Very Poor,42
Pune,2024-06-18,2024,6,18,213,252,43,26,2.37,190,Poor,38
Pune,2024-06-19,2024,6,19,198,287,22,30,0.99,189,Poor,38
Pune,2024-06-20,2024,6,20,82,139,57,16,0.58,94,Moderate,19
Pune,2024-06-21,2024,6,21,293,329,37,22,1.93,252,Very Poor,50
Pune,2024-06-22,2024,6,22,291,377,67,33,1.83,272,Very Poor,54
Pune,2024-06-23,2024,6,23,47,161,86,13,1.18,89,Moderate,18
Pune,2024-06-24,2024,6,24,95,161,41,7,2.17,104,Poor,21
Pune,2024-06-25,2024,6,25,163,234,65,27,2.31,164,Poor,33
Pune,2024-06-26,2024,6,26,185,266,39,38,0.95,180,Poor,36
Pune,2024-06-27,2024,6,27,127,153,24,36,1.54,114,Poor,23
Pune,2024-06-28,2024,6,28,132,181,66,31,0.59,133,Poor,27
Pune,2024-06-29,2024,6,29,175,282,10,35,1.05,174,Poor,35
Pune,2024-06-30,2024,6,30,180,222,32,27,0.63,163,Poor,33
Pune,2024-07-01,2024,7,1,49,147,54,20,2.24,79,Moderate,16
Pune,2024-07-02,2024,7,2,64,151,21,33,0.57,81,Moderate,16
Pune,2024-07-03,2024,7,3,299,321,29,19,1.3,251,Very Poor,50
Pune,2024-07-04,2024,7,4,87,150,43,32,1.39,97,Moderate,19
Pune,2024-07-05,2024,7,5,268,371,35,30,0.93,252,Very Poor,50
Pune,2024-07-06,2024,7,6,111,204,84,14,1.99,133,Poor,27
Pune,2024-07-07,2024,7,7,230,348,58,31,1.42,230,Very Poor,46
Pune,2024-07-08,2024,7,8,85,118,47,32,1.59,87,Moderate,17
Pune,2024-07-09,2024,7,9,133,217,83,6,2.36,148,Poor,30
Pune,2024-07-10,2024,7,10,124,170,80,24,1.39,129,Poor,26
Pune,2024-07-11,2024,7,11,181,276,40,27,0.66,181,Poor,36
Pune,2024-07-12,2024,7,12,299,392,48,32,1.32,276,Very Poor,55
Pune,2024-07-13,2024,7,13,166,223,44,36,1.41,158,Poor,32
Pune,2024-07-14,2024,7,14,66,139,55,39,1.08,85,Moderate,17
Pune,2024-07-15,2024,7,15,61,99,79,21,2.2,76,Moderate,15
Pune,2024-07-16,2024,7,16,208,321,48,36,1.1,209,Very Poor,42
Pune,2024-07-17,2024,7,17,56,79,36,23,2.22,58,Moderate,12
Pune,2024-07-18,2024,7,18,121,211,53,8,1.99,134,Poor,27
Pune,2024-07-19,2024,7,19,94,125,13,21,2.35,87,Moderate,17
Pune,2024-07-20,2024,7,20,286,326,20,25,2.43,244,Very Poor,49
Pune,2024-07-21,2024,7,21,155,267,17,12,0.43,161,Poor,32
Pune,2024-07-22,2024,7,22,270,295,22,27,1.62,227,Very Poor,45
Pune,2024-07-23,2024,7,23,260,296,73,6,2.28,233,Very Poor,47
Pune,2024-07-24,2024,7,24,239,331,78,37,2.02,234,Very Poor,47
